Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5R1A32AEuQbnVr9p15hn84,One More Chance,Bloc Party,Intimacy,2008,0,"alternative dance,alternative rock,dance-punk,indie rock,indietronica,modern rock,new rave,scottish rock",0.59,0.881,0.0,-6.473,1.0,0.0505,0.000266,8.88e-06,0.0991,0.803,126.1,4.0
spotify:track:44zMDRTlT2foBBiumPmdWR,Silvery Moon,Sherbet,Anthology,2008-10-11,0,australian rock,0.445,0.59,9.0,-7.04,1.0,0.0298,0.488,0.000508,0.0963,0.645,114.761,4.0
spotify:track:1v1eNyBIGCl25OGcNdJ3Qd,Better Best Forgotten,Steps,Platinum Collection,2022-08-19,20,"diva house,europop,talent show",0.717,0.989,9.0,-4.675,1.0,0.0293,0.158,5.06e-05,0.272,0.737,129.006,4.0
spotify:track:04FuQwYgBdeYxdnv6Ve9mK,I Knew I Loved You,Savage Garden,Affirmation,2000-06-12,0,"boy band,dance pop,pop rock",0.554,0.494,9.0,-9.875,1.0,0.029,0.312,8.73e-05,0.0806,0.738,169.923,4.0
spotify:track:6P4DcGPAqhBz8HrTrwPNNh,Cheap Thrills,Sia,This Is Acting,2016-01-29,0,"australian dance,australian pop,pop",0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00152,0.0907,0.729,89.975,4.0
spotify:track:5G2c6FsfTzgYUzageCmfXY,One Thing,One Direction,Up All Night,2012-05-25,76,"boy band,pop,post-teen pop,talent show",0.713,0.718,2.0,-3.806,1.0,0.0278,0.00233,0.0,0.0838,0.656,126.999,4.0
spotify:track:1Q7gCIpOjIIU0bUKcGzrG4,I Feel Fine - Remastered 2009,The Beatles,Past Masters (Vols. 1 & 2 / Remastered),1988-03-07,40,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.571,0.788,7.0,-8.159,1.0,0.0447,0.311,4.09e-06,0.287,0.769,90.138,4.0
spotify:track:71RVcxj9HH4r6bkxG7spaQ,Never Be the Same,Jessica Mauboy,Beautiful,2013-10-04,52,"australian indigenous,australian pop,australian talent show",0.456,0.95,1.0,-4.249,0.0,0.137,0.03,0.0,0.0859,0.361,78.458,4.0
spotify:track:5LenBcq9xeHLC00Gn7AyYv,I Am the Beat,The Look,The Look,1981,32,,0.429,0.657,8.0,-9.708,1.0,0.0788,0.262,6.05e-05,0.0506,0.784,174.984,4.0
spotify:track:5bpx60gYQoDDJcP7vBygPB,Doesn't Mean Anything,Alicia Keys,The Element Of Freedom,2009-12-15,54,"neo soul,pop,r&b",0.713,0.408,4.0,-7.104,0.0,0.0308,0.0365,0.000285,0.0963,0.103,103.968,4.0
spotify:track:1AfYo6cKm3yHsJHdmNoGO1,Interstate Love Song,Stone Temple Pilots,Purple,1994-06-07,0,"alternative metal,alternative rock,classic rock,grunge,hard rock,nu metal,post-grunge,rock",0.214,0.947,4.0,-5.053,1.0,0.0507,0.000552,0.00352,0.238,0.483,170.616,4.0
spotify:track:3y1bHsOGzRjH0K67oz5E9m,(Girls Girls Girls Were) Made To Love,Eddie Hodges,Rare Oldies But Goodies,2011-01-01,0,deep adult standards,0.751,0.348,9.0,-10.542,1.0,0.0583,0.216,0.0,0.051,0.513,88.941,4.0
spotify:track:5bC4y9Zhn6ng0MOzACCHkc,For Your Love,The Yardbirds,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,2002-05-08,49,"album rock,blues rock,british blues,british invasion,classic rock,country rock,folk rock,hard rock,psychedelic rock,rock,singer-songwriter",0.347,0.638,2.0,-10.258,1.0,0.0409,0.236,0.0,0.0894,0.61,94.506,4.0
spotify:track:71i3wlanzjflfYz0gkT2W8,Falling Up,Dean Lewis,Falling Up,2021-03-05,60,"australian pop,pop",0.654,0.756,2.0,-3.594,1.0,0.0534,0.648,0.0,0.0995,0.475,103.551,4.0
spotify:track:6jcfNQ192hwRe2h8oQvHYv,Changing,"Sigma, Paloma Faith",Life (Deluxe),2015-12-04,0,"dancefloor dnb,house,pop dance,uk dance,british soul,talent show",0.504,0.807,2.0,-3.839,1.0,0.0505,0.0905,0.0,0.142,0.378,171.061,4.0
spotify:track:7cLkQkC9Z7hnN767rfRl5G,Working My Way Back to You,The Spinners,The Very Best of the Spinners,1993,62,"classic soul,disco,funk,motown,philly soul,quiet storm,soul",0.818,0.768,9.0,-6.975,0.0,0.0482,0.289,4.73e-06,0.107,0.922,121.562,4.0
spotify:track:39N8KEnRei1uewUt4I9caj,Last Night,The Vamps,Meet The Vamps (Deluxe),2014-01-01,35,"boy band,pop",0.629,0.759,6.0,-6.671,1.0,0.061,0.00694,0.0,0.291,0.938,91.047,4.0
spotify:track:393WZ3Qnwcib5ehS18OBH3,Resurrection Shuffle - Remastered,"Ashton\, Gardner & Dyke",The Best of Ashton Gardner & Dyke,2014-10-31,37,classic uk pop,0.601,0.883,0.0,-6.666,1.0,0.0595,0.253,0.00101,0.0899,0.79,98.663,4.0
spotify:track:1GLCArNjvSSIFphBkpEqQz,Talking Like I'm Falling Down Stairs,Sparkadia,The Great Impression,2011-03-18,0,"australian alternative rock,australian indie",0.619,0.724,4.0,-6.128,1.0,0.0298,0.063,0.00211,0.363,0.717,119.993,4.0
spotify:track:66dq1YG0auwJN54rWMFfMj,Lady Luck,Lloyd Price,Mr Personality,2014-01-27,0,"doo-wop,louisiana blues,memphis blues,new orleans blues,rhythm and blues,rock-and-roll,rockabilly",0.566,0.742,0.0,-5.045,1.0,0.0321,0.331,0.0,0.218,0.822,122.893,4.0
spotify:track:3l8cZBQmuOAQcQTkBvKx3m,Shadows,Midnight Juggernauts,Dystopia,2007,0,"alternative dance,dance-punk,electrofox,filter house,neo-synthpop,new rave",0.678,0.807,10.0,-4.051,0.0,0.0532,0.00382,0.804,0.0828,0.724,126.986,4.0
spotify:track:5sHlU2ejWIzJDHgSrwSxx6,Anywhere,Passenger,Young as the Morning Old as the Sea,2016-09-23,59,"folk-pop,neo mellow",0.598,0.622,7.0,-6.948,1.0,0.0285,0.0959,8.04e-05,0.0934,0.824,104.497,4.0
spotify:track:4Vs8RLrUdDXeaZbNeIOrtn,Dancing in the Moonlight (feat. NEIMY),"Jubël, NEIMY",Dancing In The Moonlight (feat. NEIMY),2018-09-07,61,"swedish pop,scandipop,tropical house",0.662,0.614,11.0,-5.864,0.0,0.0645,0.28,0.0,0.187,0.198,119.842,4.0
spotify:track:2HgavVf1bbgYqNlZnUpW6m,Rhymes,Rockmelons,Tales Of The City,2015-06-26,15,australian rock,0.766,0.693,4.0,-12.204,0.0,0.0416,0.0271,0.00382,0.0752,0.897,107.613,4.0
spotify:track:2E9Zp0uxsOmqbmy0C6Fi4N,Forever - Lady of Soul,Damage,Forever,1998,43,boy band,0.561,0.354,9.0,-10.34,1.0,0.0494,0.54,0.0,0.771,0.408,130.642,4.0
spotify:track:6rxEjkoar48SssZePbtb2x,Crystalised,The xx,xx,2009-08-16,0,"downtempo,dream pop,indietronica",0.763,0.484,11.0,-12.368,0.0,0.0311,0.812,0.393,0.0841,0.416,122.913,4.0
spotify:track:5K7AMlpc4796JRWXb26nCV,I'll Be,Edwin McCain,Misguided Roses,1997,72,"neo mellow,pop rock",0.371,0.609,11.0,-5.524,1.0,0.0295,0.386,0.0,0.104,0.426,136.526,3.0
spotify:track:2iIg5LCp81QGEpnAFDT8V4,What a Girl Wants,Christina Aguilera,Christina Aguilera,1999-07-15,0,"dance pop,pop",0.755,0.827,0.0,-6.803,1.0,0.114,0.0671,0.0,0.329,0.797,142.122,4.0
spotify:track:5DPpbYqJi4OfgnV8fz1JsQ,Twilight Zone,Golden Earring,The Continuing Story Of Radar Love,1989-01-01,54,"album rock,dutch prog,dutch rock,nederpop",0.666,0.667,11.0,-9.486,0.0,0.0388,0.00394,0.000148,0.0733,0.558,118.556,4.0
spotify:track:6SLTPbDxDYR0uSMTT7gSb7,I'm In Control,"AlunaGeorge, Popcaan",I Remember,2016-09-16,55,"electropop,house,uk dance,dancehall,jamaican hip hop,reggae fusion,traphall",0.725,0.844,11.0,-3.707,0.0,0.0347,0.363,0.000716,0.125,0.711,104.001,4.0
spotify:track:1DIg9155AY65dpR5Lf5Vg4,Honest,Kodaline,Coming Up for Air (Expanded Edition),2015-02-09,44,"irish pop,modern rock",0.389,0.758,0.0,-5.662,1.0,0.0485,0.00389,0.0,0.167,0.318,154.919,4.0
spotify:track:1xvGuRbLxTkpb5UdUG7HME,Could've Been,"Tiffany, George Tobin, Bill Smith",Tiffany,1987-01-01,54,"new wave pop,soft rock",0.474,0.238,1.0,-15.595,1.0,0.0271,0.554,3.95e-06,0.107,0.137,99.005,3.0
spotify:track:4YD0lpe3vKfUQ8XCx7bY6a,I Kiss Your Lips,Tokyo Ghetto Pussy,Disco 2001,1996,0,german techno,0.633,0.836,7.0,-8.147,1.0,0.0449,0.00829,0.0266,0.171,0.328,164.956,4.0
spotify:track:50qbYQXLOw8KO18BNLP7VC,Living Without You,"Sigala, David Guetta, Sam Ryder",Every Cloud - Silver Linings,2023-03-02,60,"dance pop,edm,pop dance,uk dance,uk pop,big room,dance pop,edm,pop,pop dance,uk pop",0.57,0.89,11.0,-2.049,0.0,0.0625,0.0407,0.0,0.677,0.563,125.003,4.0
spotify:track:5OWokvF4QOqMDQ8ByQsm6V,Shake It Up,The Cars,Shake It Up,1981-11-06,53,"album rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,power pop,rock,singer-songwriter,soft rock,synthpop",0.692,0.74,0.0,-7.466,1.0,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,4.0
spotify:track:28OaEH5Baa8RRloKvFGBWu,Young Turks - 2008 Remaster,Rod Stewart,Some Guys Have All the Luck,2008-11-16,63,"mellow gold,soft rock",0.641,0.821,5.0,-8.783,0.0,0.0325,0.274,0.487,0.138,0.705,161.143,4.0
spotify:track:3CVDronuSnhguSUguPoseM,Thank U,Alanis Morissette,Supposed Former Infatuation Junkie,1998-10-16,69,"canadian pop,canadian singer-songwriter,lilith,neo mellow,pop rock,singer-songwriter",0.672,0.616,0.0,-5.764,1.0,0.0258,0.379,2.73e-05,0.0887,0.566,92.094,4.0
spotify:track:6Neq7tjnknt4URNI8txFL4,Every Morning - Remastered,Sugar Ray,The Best Of Sugar Ray,2005-06-17,62,"alternative metal,funk metal,pop rock,post-grunge",0.829,0.674,8.0,-4.493,1.0,0.0362,0.0838,0.00174,0.102,0.974,109.917,4.0
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,TROLLS (Original Motion Picture Soundtrack),2016-09-23,77,"dance pop,pop",0.669,0.832,0.0,-5.721,1.0,0.0682,0.0106,0.0,0.0968,0.7,113.035,4.0
spotify:track:1hKdDCpiI9mqz1jVHRKG0E,Enter Sandman,Metallica,Metallica,1991-08-12,0,"hard rock,metal,old school thrash,rock,thrash metal",0.579,0.824,6.0,-8.71,0.0,0.03,0.00206,0.00903,0.059,0.635,123.331,4.0
spotify:track:31qCy5ZaophVA81wtlwLc4,Anyone,Justin Bieber,Anyone,2021-01-01,74,"canadian pop,pop",0.686,0.538,2.0,-8.026,1.0,0.0345,0.181,3.13e-06,0.113,0.584,115.884,4.0
spotify:track:1wQ1T9oOA181rViSBhulZI,Going On,Gnarls Barkley,The Odd Couple,2008-04-07,50,"atl hip hop,neo soul",0.443,0.897,1.0,-4.75,1.0,0.0545,0.00211,0.0,0.34,0.49,149.946,4.0
spotify:track:03NqHNdG3Ur6kciQWK6e8V,Oh Na Na,"Camila Cabello, Myke Towers, Tainy",Oh Na Na,2021-10-29,62,"dance pop,pop,reggaeton,trap latino,urbano latino,pop reggaeton,reggaeton,trap latino,urbano latino",0.744,0.862,0.0,-3.446,1.0,0.0622,0.0715,5.58e-06,0.0889,0.688,115.021,4.0
spotify:track:2tA4QxWuga3lRPDBiEWVOn,All the Way,"Marcus Santoro, The Potbelleez",All the Way,2014-12-12,18,"progressive trance,aussietronica,australian dance,australian house,australian pop",0.485,0.836,2.0,-3.267,0.0,0.0427,0.0123,0.0,0.18,0.194,128.023,4.0
spotify:track:3UjxO35ogJAaSLi6h1jgbr,Maggie,Foster & Allen,The Golden Collection,2017-04-04,0,irish country,0.343,0.265,4.0,-6.549,1.0,0.028,0.786,5.46e-05,0.232,0.326,106.726,4.0
spotify:track:1wRXZO2KeCbovrfaOFoMnz,Married In Vegas,The Vamps,Married In Vegas,2020-07-31,47,"boy band,pop",0.663,0.77,9.0,-4.056,1.0,0.0559,0.000648,0.0,0.0311,0.753,104.044,4.0
spotify:track:6e6ag4qyhhn8JRF1xmMJYR,"Beauty and the Beast - From ""Beauty and the Beast""","Ariana Grande, John Legend","Beauty and the Beast (From ""Beauty and the Beast"")",2017-02-03,0,"pop,neo soul,pop,pop soul,urban contemporary",0.497,0.547,1.0,-6.988,1.0,0.0277,0.157,0.0,0.101,0.241,81.425,4.0
spotify:track:6xSsJNkReuJzerqcIlBzBi,I Bet,Ciara,I Bet,2015-01-26,48,"dance pop,hip pop,pop,r&b,urban contemporary",0.739,0.616,8.0,-7.246,1.0,0.0621,0.0808,0.0,0.0759,0.341,129.016,4.0
spotify:track:1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,American Pie,1971,82,"classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",0.531,0.481,4.0,-11.709,0.0,0.06,0.699,0.0,0.0842,0.491,138.45,4.0
spotify:track:4MAxq4eEuuyE97wodPnisY,Sad,Maroon 5,Overexposed Track By Track,2012-01-01,53,pop,0.781,0.262,7.0,-9.189,1.0,0.0321,0.797,0.0,0.1,0.338,111.92,4.0
spotify:track:0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,Beautiful Trauma,2017-10-13,79,"dance pop,pop",0.491,0.588,1.0,-6.177,1.0,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,4.0
spotify:track:0INUNNYfsp4qr6kJdY46mY,Travelin' Band,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),1970-07-25,58,"classic rock,country rock,rock,southern rock,swamp rock",0.513,0.92,6.0,-6.664,1.0,0.0511,0.0166,0.0282,0.178,0.963,166.186,4.0
spotify:track:4r3MJuJIArZTQfOinh1HFa,Livin' It Up,"Ja Rule, Case",Pain Is Love (International Version),2001-10-29,0,"dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,queens hip hop,rap,urban contemporary,contemporary r&b,new jack swing,r&b,urban contemporary",0.873,0.765,1.0,-4.088,1.0,0.321,0.0575,0.0,0.0498,0.638,106.024,4.0
spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,What's Left Of Me,Nick Lachey,What's Left Of Me,2006-01-01,51,"idol,post-teen pop",0.421,0.728,7.0,-5.644,1.0,0.035,0.136,0.0,0.136,0.311,150.12,4.0
spotify:track:1KONmY3enP3r3nIPQidWAy,Now That We Found Love,"Heavy D & The Boyz, Aaron Hall",Peaceful Journey,1991-01-01,65,"contemporary r&b,east coast hip hop,new jack swing,old school hip hop,contemporary r&b,new jack swing,r&b",0.744,0.697,8.0,-14.753,1.0,0.0631,0.039,0.0,0.171,0.683,119.955,4.0
spotify:track:2inb1KNU2bGIkldLsuDb83,Crying In the Chapel,Elvis Presley,How Great Thou Art,1967-02-01,47,"rock-and-roll,rockabilly",0.255,0.193,11.0,-16.236,1.0,0.0363,0.948,7.09e-06,0.343,0.164,70.536,4.0
spotify:track:0bORa4VpL8NzyMXEI6UFGK,Long Road To Ruin,Foo Fighters,"Echoes, Silence, Patience & Grace",2007-09-25,62,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.401,0.888,0.0,-3.793,1.0,0.0401,0.000367,0.0,0.12,0.365,146.781,4.0
spotify:track:7MuMALGZV3KhVA9AS9TFup,Boogie Woogie Bugle Boy,Bette Midler,The Divine Miss M,1972,43,"adult standards,new wave pop,soft rock",0.658,0.647,0.0,-6.787,1.0,0.137,0.659,0.0,0.174,0.825,98.49,4.0
spotify:track:3Qvf812dY5JVlaZEbzI3nZ,The Rockafeller Skank - Full Version,Fatboy Slim,"You've Come A Long Way, Baby",1998-09-14,0,"big beat,electronica",0.664,0.991,7.0,-6.693,1.0,0.23,0.0123,0.00402,0.227,0.101,152.565,4.0
spotify:track:5k9QrzJFDAp5cXVdzAi02f,Never Say Never - Radio Edit,Vandalism,Never Say Never,2005-10-24,17,"australian dance,melbourne bounce",0.72,0.841,9.0,-6.373,1.0,0.034,0.000354,0.0112,0.338,0.767,130.978,4.0
spotify:track:0sEFbS6At6RD9AbPAl3tCg,Miss Right,Ne-Yo,R.E.D. (Deluxe Edition),2012-01-01,48,"dance pop,pop,r&b,urban contemporary",0.624,0.509,2.0,-8.039,0.0,0.146,0.0565,4.07e-06,0.15,0.623,179.811,4.0
spotify:track:1wrT33b6HuKlpk9ziscEUY,Baby Jane - 2008 Remaster,Rod Stewart,Body Wishes,1983,68,"mellow gold,soft rock",0.641,0.796,2.0,-8.56,0.0,0.0407,0.0137,0.000115,0.358,0.727,123.229,4.0
spotify:track:5g6rWTgfQZ368TJbVZXF6n,Rock This Party - Original,Bob Sinclar,Rock This Party (Everybody Dance Now),2009-01-01,0,"disco house,filter house",0.896,0.828,5.0,-3.661,0.0,0.116,0.0713,0.0,0.0519,0.884,128.004,4.0
spotify:track:6Tt1P5CLUrl59oSOTVxON0,Joy,Bastille,Doom Days,2019-06-14,63,"metropopolis,modern rock,pop",0.555,0.923,6.0,-4.748,0.0,0.161,0.197,0.0,0.0778,0.363,118.007,4.0
spotify:track:1KwVr66tFOfuMypJZtMwqA,The Hitman - 7'' Mix,A.B. Logic,The Hitman,2010-02-23,43,"eurodance,hip house",0.685,0.91,9.0,-10.281,1.0,0.0459,0.0347,0.0419,0.265,0.978,,4.0
spotify:track:5zF2zGPkL6Ipsn9AfAK6RP,This Love,Maroon 5,Songs About Jane,2002-06-25,0,pop,0.714,0.868,5.0,-4.596,0.0,0.0363,0.0551,0.0,0.0987,0.78,,4.0
spotify:track:21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,Hollywood's Bleeding,2019-09-06,90,"dfw rap,melodic rap,pop,rap",0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,4.0
spotify:track:6eK6eWG03zxQFW8P4OE4Cb,Crawl Back In,Dead By Sunrise,Out Of Ashes,2009-09-30,53,electronic rock,0.501,0.975,2.0,-3.361,1.0,0.0941,0.000422,1.53e-06,0.364,0.348,127.964,4.0
spotify:track:61Qhe2mHSLhUE04QeK4lkD,Breakaway,Kelly Clarkson,Breakaway,2004-01-17,67,"dance pop,pop,talent show",0.446,0.701,9.0,-4.179,0.0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,3.0
spotify:track:2wfrWAfJ34NbQcl4c1DPC3,1996,The Wombats,The Wombats Proudly Present... This Modern Glitch,2011-04-22,46,"liverpool indie,modern alternative rock,modern rock",0.493,0.913,8.0,-5.093,0.0,0.0315,0.000214,0.0,0.77,0.606,106.156,4.0
spotify:track:5ml7wqgv2ZZ5JJ6U8ZLon9,Superheroes,The Script,Superheroes,2014-07-21,0,"celtic rock,pop",0.492,0.886,3.0,-4.109,1.0,0.0399,0.00233,0.0,0.0762,0.653,167.029,4.0
spotify:track:4hbRj5tucVkLUVoAdJUyRi,One Step At a Time,Jordin Sparks,Jordin Sparks,2007-11-20,0,"dance pop,pop,post-teen pop",0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028,4.0
spotify:track:4aKIs5t9TqP59btlCGPrgw,Maneater,Daryl Hall & John Oates,H2O,1982,0,"album rock,classic rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock,yacht rock",0.727,0.685,11.0,-7.159,0.0,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75,4.0
spotify:track:6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,finding it hard to smile,2018-08-03,72,"modern alternative rock,pov: indie",0.666,0.728,7.0,-5.808,1.0,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4.0
spotify:track:0nmMDU7tk2Mi2RE54Shbfb,When The Night Falls Quiet,Birds Of Tokyo,March Fires,2013-01-01,28,"australian alternative rock,australian indie,australian pop,australian rock,perth indie",0.54,0.698,11.0,-6.598,1.0,0.0258,0.00333,0.0255,0.0934,0.387,109.691,4.0
spotify:track:19ErwmP0jgtD889IXuE2xg,Paper Roses,Marie Osmond,The Collection,2002-01-01,50,"bubblegum pop,classic country pop",0.343,0.491,8.0,-11.465,1.0,0.0337,0.0982,3.92e-06,0.351,0.687,114.761,4.0
spotify:track:4LK1zq7x8Xxd7Nc32anUoH,Love Don't Cost a Thing,Jennifer Lopez,J.Lo,2001-01-01,0,"dance pop,pop,urban contemporary",0.774,0.835,4.0,-5.137,0.0,0.0797,0.00265,3.14e-06,0.252,0.655,97.503,4.0
spotify:track:6CSLNGruNhqpb5zhfs5n3i,Celebration - Single Version,Kool & The Gang,Celebration / Morning Star,2009-01-01,56,"disco,funk,motown,soul",0.843,0.656,1.0,-11.184,1.0,0.0595,0.0466,0.0187,0.169,0.931,121.112,4.0
spotify:track:46OZwUIGXFDclUHJYjunOj,Angie Baby,Helen Reddy,Free And Easy,1974,45,"adult standards,bubblegum pop,mellow gold,soft rock",0.544,0.412,7.0,-12.628,0.0,0.0482,0.543,2.32e-05,0.0839,0.527,79.957,4.0
spotify:track:4upv1CF2L81mccpBlHB7KZ,The Wild One - Single Version,Suzi Quatro,Quatro,1974-10-01,0,glam rock,0.392,0.782,9.0,-5.205,1.0,0.051,0.00257,0.047,0.151,0.886,75.842,4.0
spotify:track:6hRcrByB9i6rYRiHNh170N,Because You Loved Me,Céline Dion,Falling Into You,1996-03-11,0,canadian pop,0.611,0.507,1.0,-7.975,1.0,0.0305,0.304,0.0,0.107,0.175,119.92,4.0
spotify:track:1zHlj4dQ8ZAtrayhuDDmkY,Timber (feat. Ke$ha),"Pitbull, Kesha",Timber (feat. Ke$ha),2013-10-07,59,"dance pop,miami hip hop,pop,dance pop,pop",0.587,0.965,11.0,-4.106,1.0,0.101,0.0362,0.0,0.138,0.825,129.972,4.0
spotify:track:0EiV5cF6FoOiwLHWbVMrqd,Til Death - Denzal Park Radio Edit,Wynter Gordon,With The Music I Die,2011-06-17,30,,0.696,0.699,4.0,-3.76,0.0,0.0468,0.0374,0.00108,0.0485,0.967,127.988,4.0
spotify:track:0r4SsYcwvd8URat6AS2m6f,Lush Life,Zara Larsson,Lush Life,2015-06-09,0,"pop,scandipop,swedish electropop,swedish pop",0.694,0.712,7.0,-3.923,0.0,0.046,0.133,0.0,0.211,0.799,98.022,4.0
spotify:track:6PKh3j7EQYjURTrcOPls5e,Save The Best For Last,Vanessa Williams,'90s Soul Number 1's,2007-01-01,28,"contemporary r&b,quiet storm,urban contemporary",0.527,0.342,3.0,-10.902,1.0,0.0266,0.673,0.0,0.212,0.193,,4.0
spotify:track:4qqArAiTPueDxIp7cf87h7,Final Song,MØ,Final Song,2016-05-13,69,"danish pop,electropop,pop,pop dance",0.695,0.672,1.0,-6.109,0.0,0.0345,0.014,7.95e-05,0.0756,0.245,,4.0
spotify:track:16QN8cBubEq706vNtPpOME,Love So Soft,Kelly Clarkson,Meaning of Life,2017-10-27,59,"dance pop,pop,talent show",0.808,0.581,11.0,-5.43,1.0,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,4.0
spotify:track:3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,Lover,2019-08-23,88,pop,0.777,0.658,0.0,-5.191,1.0,0.054,0.0767,0.0,0.0901,0.633,110.048,4.0
spotify:track:1hzriqSOMWW3OVlSuTIaWq,Two Tribes,Frankie Goes To Hollywood,Welcome to the Pleasuredome (25th Anniversary Deluxe Edition),1984-10-29,0,"dance rock,hi-nrg,new romantic,new wave,new wave pop,synthpop",0.531,0.739,2.0,-8.551,1.0,0.0337,0.00259,0.0642,0.299,0.2,130.188,4.0
spotify:track:4HjwGX3pJKJTeOSDpT6GCo,What's New Pussycat?,Tom Jones,What's New Pussycat,1966-01-01,55,"adult standards,british invasion",0.392,0.453,2.0,-13.297,1.0,0.171,0.752,0.0,0.115,0.574,183.92,3.0
spotify:track:6PtXobrqImYfnpIxNsJApa,Bad (feat. Vassy) - Radio Edit,"David Guetta, Showtek, VASSY",Bad (feat. Vassy) [Radio Edit],2014-04-06,68,"big room,dance pop,edm,pop,pop dance,classic hardstyle,dutch house,edm,electro house,euphoric hardstyle,pop dance,progressive electro house,australian dance",0.614,0.972,5.0,-3.927,0.0,0.088,0.00125,0.0186,0.328,0.411,127.966,4.0
spotify:track:6ivngPyk2ecQGC23due2A9,Gonna Make You a Star,David Essex,David Essex,1974-04-01,39,glam rock,0.583,0.727,10.0,-8.425,0.0,0.106,0.103,8.35e-06,0.605,0.514,131.356,4.0
spotify:track:39Gxez6G1bcaXDILmD4UNq,Holiday (feat. Phiness),"Naughty By Nature, Phiness",Nineteen Naughty Nine Nature's Fury,1999-04-27,52,"east coast hip hop,hip hop,new jersey rap",0.912,0.582,11.0,-8.106,1.0,0.16,0.0286,0.0,0.0709,0.749,100.148,4.0
spotify:track:3pVsGhUEBZKFtn0n8zjS0H,Love Don't Live Here Anymore,Rose Royce,Rose Royce III: Strikes Again!,1978,53,"classic soul,disco,funk,motown,post-disco,quiet storm,soul",0.529,0.262,11.0,-19.546,0.0,0.0698,0.834,0.00078,0.107,0.648,83.046,4.0
spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Madonna,Celebration (double disc version),2009-09-18,77,"dance pop,pop",0.624,0.842,5.0,-5.285,1.0,0.0376,0.264,2.11e-05,0.181,0.257,111.037,4.0
spotify:track:3OWcWJz1c0pIc6L3IDDhpP,Knock You Down,"Keri Hilson, Kanye West, Ne-Yo",In A Perfect World...,2009-01-01,60,"dance pop,hip pop,r&b,urban contemporary,chicago rap,hip hop,rap,dance pop,pop,r&b,urban contemporary",0.588,0.877,8.0,-4.78,1.0,0.16,0.00952,0.0,0.171,0.645,155.165,4.0
spotify:track:7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,73,"dance pop,pop",0.632,0.702,7.0,-5.92,1.0,0.148,0.0114,0.0,0.108,0.523,162.958,4.0
spotify:track:4nK5YrxbMGZstTLbvj6Gxw,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,2019-11-15,73,"alt z,nz pop,bedroom pop,indie poptimism,pov: indie",0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.817,128.977,4.0
spotify:track:1PDmepvxFGC6jP1GTs7rne,Unbroken,Stan Walker,From The Inside Out,2010-08-23,27,"australian talent show,nz christian,nz pop",0.377,0.896,0.0,-4.906,1.0,0.123,0.278,0.0,0.139,0.651,74.893,4.0
spotify:track:3BMwUo9vfHHiJ9NsMyubBu,Burn for You,John Farnham,Chain Reaction,1990-09-24,47,"australian pop,australian rock",0.547,0.132,8.0,-15.204,0.0,0.0303,0.896,0.0,0.0981,0.33,97.136,4.0
spotify:track:70fe354BpVKEvMY0de78YO,Real World,Matchbox Twenty,Yourself or Someone Like You,1996-10-01,68,"neo mellow,pop rock,post-grunge",0.504,0.761,10.0,-5.446,1.0,0.0437,0.00628,0.0,0.0892,0.884,117.999,4.0
